Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
148942,Active,534012,NA,NA,D,11,1,67352.275,244.95,2010,73,12.46,52.19
148943,Active,2691753,NA,NA,D,2,1,5993956.719,94,2005,12,4.73,45.71
148944,Active,1924206,NA,NA,D,3,1,186798.505,32.95,2011,37,4,41.19
148945,Active,620855,NA,NA,D,5,1,122699.545,117.44,2005,65,7.54,21.98
148946,Active,52645,NA,NA,D,5,1,649041.725,107.2,2008,29,6.17,52.99
148947,Active,130385,NA,NA,D,7,1,23101.09625,178.2,2011,72,10.34,53.99
148948,Active,916700,NA,NA,S,5,1,1173302.055,23.94,2009,35,4,11.84
148949,Active,60706,NA,NA,D,5,1,447555.6488,113.8,2005,45,4,36.79
148950,Active,54154,NA,NA,S,7,1,40655.94375,178.2,2011,54,19.71,70.97
148951,Active,54153,NA,NA,D,6,1,99547.455,127.4,2008,48,8.97,59.49
148952,Active,1718445,NA,NA,D,2,1,703845.8863,65,2009,47,4,11.1
148953,Active,203903,NA,NA,D,2,1,452781.7488,62.99,2008,33,5.87,39.97
148954,Active,133403,NA,NA,D,1,0,78058.23,70.4,2011,35,54.25,58.97
148955,Active,261074,NA,NA,D,2,1,1219436.509,64.95,2002,35,4,27.99
148956,Active,629766,NA,NA,D,5,1,3338698.065,42,1995,16,4,13.67
148957,Active,2401424,NA,NA,D,7,1,2168740.905,125.54,2005,20,5.38,79.28
148958,Active,527440,NA,NA,D,18,1,697782.5013,89.95,2011,17,12.8,53.41
148959,Active,128421,NA,NA,D,3,1,848300.8413,125,2003,23,19.69,63.49
148960,Active,922435,NA,NA,D,6,1,2080973.61,75,2000,88,4,11.99
148961,Active,2415924,NA,NA,D,0,0,546731.775,65,1995,206,4.48,10.49
148962,Active,612849,NA,NA,D,1,0,67846.4625,79.99,1993,330,4.35,15.88
148963,Active,2415934,NA,NA,D,1,0,626257.3263,65,1995,120,5.12,16.98
148964,Active,287221,NA,NA,S,2,1,871931.11,65,1999,82,4.48,12.57
148965,Active,128250,NA,NA,D,1,0,938377.34,65,2004,23,24.36,43.06
148966,Active,1465988,NA,NA,D,2,1,1620771.861,65,2006,16,6.12,9.4
148967,Active,1474349,NA,NA,D,3,1,1095968.53,61,2011,18,12.09,48.5
148968,Active,607609,NA,NA,D,6,1,2862728.823,45,2004,23,4.26,19.98
148969,Active,128374,NA,NA,D,7,1,964309.5513,42.5,2007,24,6.08,22.69
148970,Active,527417,NA,NA,D,8,1,502749.1125,49.95,2010,19,17.7,25
148971,Active,911508,NA,NA,D,6,1,5432241.218,39.5,2003,21,4.37,33.98
148972,Active,899227,NA,NA,D,7,1,2506751.743,49.95,2006,19,4.43,21.75
148973,Active,907125,NA,NA,D,3,1,575503.9013,67.5,2008,16,6.98,16.67
148974,Active,883758,NA,NA,D,2,1,6584455.739,57.5,2005,15,6.18,54.8
148975,Active,661201,NA,NA,D,3,1,2115603.485,64.95,2010,20,6.98,58.4
148976,Active,902943,NA,NA,D,2,1,1923867.738,69.95,2009,15,15,55.07
148977,Active,128369,NA,NA,D,2,1,6809577.904,79.5,2006,14,5.96,30.39
148978,Active,527414,NA,NA,D,3,1,1521788.99,70,2010,19,7.04,24.27
148979,Active,904486,NA,NA,D,2,1,2786733.99,79.5,2009,17,10.72,43.01
148980,Active,868181,NA,NA,D,3,1,992437.135,60,2000,33,4,18.6
148981,Active,128356,NA,NA,D,3,1,2726221.15,129.5,2005,19,6.18,36.09
148982,Active,2415349,NA,NA,D,1,0,1286906.113,150,2005,17,38.32,123.94
148983,Active,2415229,NA,NA,D,1,0,1811025.496,85,2004,22,27.49,158.05
148984,Active,128450,NA,NA,D,3,1,754075.1588,55,2005,26,22.84,28.99
148985,Active,2415781,NA,NA,D,2,1,794101.1138,55,1999,29,5.48,43.59
148986,Active,128405,NA,NA,D,3,1,2265177.914,49.95,2001,41,4.72,15.95
148987,Active,580699,NA,NA,D,3,1,670716.3513,60,2007,65,4,24.2
148988,Active,541777,NA,NA,D,3,1,1827724.97,41.95,2012,18,10.06,31.59
148989,Active,390463,NA,NA,D,2,1,1956190.744,47.95,2007,26,4,57.73
148990,Active,902393,NA,NA,D,2,1,1403727.969,52.6,2003,22,4.61,53.93
148991,Active,600043,NA,NA,D,2,1,1206010.61,72.95,2009,25,47.33,72.24
148992,Active,615317,NA,NA,D,6,1,382037.9638,49.95,2006,47,4,26.23
148993,Active,619369,NA,NA,D,7,1,494303.6463,38.92,2009,50,4.08,38.91
148994,Active,540971,NA,NA,D,3,1,1741011.513,35.95,2011,20,4.78,27.96
148995,Active,868373,NA,NA,D,1,0,361777.8188,174.95,1997,39,4,8.98
148996,Active,901122,NA,NA,D,17,1,2313131.108,42.5,2004,23,4.76,43.99
148997,Active,228635,NA,NA,D,18,1,579828.2325,42.5,2006,22,9.22,29.92
148998,Active,570750,NA,NA,D,1,0,614146.6263,174.95,2010,29,4.94,57.35
148999,Active,556545,NA,NA,D,1,0,285376.105,39.95,2010,22,21.94,30.43
149000,Active,631331,NA,NA,D,2,1,422901.53,66.95,2010,33,12.58,0
149001,Active,629007,NA,NA,D,3,1,1024402.803,40,1994,86,4,11.98
149002,Active,914454,NA,NA,D,1,0,292868.5363,129.95,1993,47,4.22,66.65
149003,Active,108054,NA,NA,D,1,0,849977.4888,203.37,2003,27,36.74,103.06
149004,Active,116035,NA,NA,D,2,1,2320938.769,72,2005,46,4.04,15.99
149005,Active,316637,NA,NA,D,3,1,1497813.56,90,2008,62,4,6.81
149006,Active,527372,NA,NA,D,0,0,647224.315,148.95,2011,27,23.96,49.46
149007,Active,546409,NA,NA,S,0,0,862659.3513,75,2013,71,5.37,37.47
149008,Active,909574,NA,NA,D,3,1,1364320.743,99,1994,20,11.54,72.93
149009,Active,3251900,NA,NA,D,7,1,2399383.55,25.31,2004,29,11.47,25.31
149010,Active,2268109,NA,NA,S,4,1,4500081.35,198,1900,20,21.48,160.68
149011,Active,751604,NA,NA,D,3,1,581233.5363,23.98,2006,23,4.99,21.98
149012,Active,339822,NA,NA,D,3,1,300031.6575,22.98,2006,49,4.13,11.92
149013,Active,198292,NA,NA,D,0,0,1363629.583,45,2001,42,4,32.95
149014,Active,3149942,NA,NA,D,4,1,3316201.801,59.95,2004,14,14.39,75.97
149015,Active,268699,NA,NA,D,2,1,1747485.501,72.95,2008,21,4,61.13
149016,Active,3082459,NA,NA,D,4,1,819236.6988,43,2005,23,4.28,77.81
149017,Active,606967,NA,NA,D,6,1,1256029.263,16.25,2005,46,3.99,28.99
149018,Active,627647,NA,NA,D,0,0,603748.4225,40.95,2003,46,4,45.89
149019,Active,724428,NA,NA,D,4,1,322566.9525,79.95,2009,42,4,14.59
149020,Active,527355,NA,NA,D,4,1,715484.9763,133.75,2006,26,4,11.99
149021,Active,644617,NA,NA,D,16,1,322298.9288,49.99,2012,80,8.93,71.81
149022,Active,802700,NA,NA,D,14,1,464421.015,49.99,2009,31,4.35,11.94
149023,Active,802657,NA,NA,D,13,1,1110455.343,49.99,2008,59,4,10.44
149024,Active,802600,NA,NA,D,12,1,740087.7013,49.99,2006,48,4.13,38.39
149025,Active,574759,NA,NA,D,3,1,819397.7063,59,2009,45,8.98,20.95
149026,Active,802697,NA,NA,D,5,1,1260847.618,39.99,2009,49,4,5.88
149027,Active,2419855,NA,NA,D,4,1,4436662.964,175,2005,15,6.99,72.2
149028,Active,901697,NA,NA,D,3,1,4285629.466,140,1999,15,4.78,58.49
149029,Active,661245,NA,NA,D,0,0,22119.44,39.99,2010,36,19.95,32.98
149030,Active,618790,NA,NA,D,3,1,1138232.444,120,2000,33,4,62.95
149031,Active,789260,NA,NA,D,2,1,698234.98,51.95,2002,47,4,10.96
149032,Active,203810,NA,NA,D,3,1,1030832.036,38.95,2005,145,3.96,8.49
149033,Active,613491,NA,NA,D,3,1,751648.4213,82.95,2005,83,4,15.28
149034,Active,499534,NA,NA,D,4,1,81699.4625,99.95,2011,52,47.23,67.78
149035,Active,625897,NA,NA,D,2,1,2704346.363,339,2004,22,64.93,119.25
149036,Active,439626,NA,NA,D,4,1,3379642.915,249,2000,15,26.95,103.45
149037,Active,2550625,NA,NA,D,3,1,7582232.548,395,1994,16,14.94,73.67
149038,Active,270784,NA,NA,D,2,1,41072.55375,86.99,2010,88,5.52,35.17
149039,Active,665899,NA,NA,D,6,1,1087531.723,147.95,2009,23,12.14,73.98
149040,Active,117427,NA,NA,D,2,1,254194.2825,42.95,2007,39,10.71,68.97
149041,Active,264209,NA,NA,D,2,1,705313.2388,35.95,2002,70,4,8.72
149042,Active,264249,NA,NA,D,3,1,648380.2013,39.95,2005,60,4.4,16.99
149043,Active,285009,NA,NA,D,5,1,846039.9625,64.95,2005,62,4,16.52
149044,Active,106723,NA,NA,D,6,1,310149.0675,81,2009,47,13.44,48.47
149045,Active,743605,NA,NA,D,5,1,2629989.298,136,2006,12,9.48,33.98
149046,Active,55197,NA,NA,D,2,1,583127.0588,49.74,2009,41,10.46,43.99
149047,Active,55196,NA,NA,S,3,1,36863.2675,58.99,2011,58,34.81,63.99
149048,Active,913194,NA,NA,D,2,1,1078573.675,55,2005,25,4,15.1
149049,Active,367128,NA,NA,D,2,1,947261.3788,57.95,2007,44,4,13.98
149050,Active,1535881,NA,NA,D,1,0,549301.6788,38.5,2013,26,10.44,34.75
149051,Active,152337,NA,NA,D,0,0,7410.1175,94.95,2007,44,53.85,62.26
149052,Active,2601110,NA,NA,D,0,0,1392328.103,100.99,1996,26,14.38,31.51
149053,Active,118049,NA,NA,D,4,1,445728.5013,116.67,2005,28,46.17,145.35
149054,Active,862825,NA,NA,D,3,1,394299.6638,99,1999,33,21.52,82.88
149055,Active,560045,NA,NA,D,11,1,729897.115,64.39,2009,46,4,22.79
149056,Active,560018,NA,NA,D,10,1,449777.6588,64.95,2007,68,4,26.01
149057,Active,125605,NA,NA,D,4,1,440074.41,67.95,1999,66,4,19.98
149058,Active,60713,NA,NA,D,2,1,2109243.595,7.24,2006,34,4,17.48
149059,Active,162272,NA,NA,D,3,1,696396.445,23.97,2009,52,4,8.35
149060,Active,535752,NA,NA,D,4,1,32831.8975,225,2012,71,16.53,63.79
149061,Active,632743,NA,NA,D,6,1,3450261.254,129,2002,24,8.31,13.43
149062,Active,2523799,NA,NA,D,6,1,4057011.468,160,1993,23,4.98,48.25
149063,Active,3041678,NA,NA,D,0,0,1766404.585,39.95,2003,16,28.74,73.39
149064,Active,634151,NA,NA,D,2,1,5532814.711,101.5,2003,13,6.37,19.99
149065,Active,468695,NA,NA,D,4,1,1813531.146,135,2008,27,4,22.48
149066,Active,193223,NA,NA,D,5,1,217205.9938,208,2011,57,7.46,19
149067,Active,859565,NA,NA,D,3,1,2779729.979,171,2007,18,4,92.83
149068,Active,2551257,NA,NA,D,2,1,1974400.43,54.95,2000,20,4,37.21
149069,Active,533351,NA,NA,D,22,1,730108.3888,259.95,2011,95,4,8.85
149070,Active,618527,NA,NA,D,34,1,867794.65,59.95,2013,43,4,63.07
149071,Active,921271,NA,NA,D,1,0,1401579.831,59.95,2001,52,4,16.65
149072,Active,2009973,NA,NA,D,1,0,1409694.983,43.95,2011,32,4,35.98
149073,Active,912545,NA,NA,D,1,0,1149297.143,89.95,2002,44,4,34.19
149074,Active,872632,NA,NA,D,1,0,2400504.654,87.8,2006,74,4,13.99
149075,Active,499503,NA,NA,D,2,1,1521390.939,155,2010,15,20.89,78.6
149076,Active,789328,NA,NA,D,5,1,1403547.419,119,2004,25,3.9,15.29
149077,Active,902665,NA,NA,D,5,1,1967383.961,129.27,2005,36,9.13,51.54
149078,Active,652428,NA,NA,D,20,1,287881.8038,69.95,2013,36,15.01,31.99
149079,Active,528595,NA,NA,D,18,1,413277.0263,64.95,2011,30,5.14,33.98
149080,Active,871932,NA,NA,S,21,1,127952.9088,69.95,2014,27,45.39,160.14
149081,Active,2551354,NA,NA,D,4,1,2774773.468,195,2001,17,4.55,36.15
149082,Active,833794,NA,NA,D,2,1,4340557.395,125,1993,23,6.66,28.88
149083,Active,834656,NA,NA,D,3,1,5704171.875,150,1997,17,4.97,73.99
149084,Active,630102,NA,NA,D,4,1,1067579.054,61.95,2009,21,5.55,50.27
149085,Active,574601,NA,NA,D,3,1,2557663.335,85.95,2002,19,4,46.17
149086,Active,743423,NA,NA,D,3,1,1620663.161,274,2006,24,6.99,73.21
149087,Active,743315,NA,NA,D,4,1,1844485.281,127,2003,30,6.48,43.99
149088,Active,743538,NA,NA,D,3,1,2514878.45,135,2005,22,9.38,53.87
149089,Active,642739,NA,NA,D,3,1,3066865.266,399,2003,17,13.98,93.13
149090,Active,627497,NA,NA,D,1,0,681552.7525,106,2008,44,13.99,0
149091,Active,192578,NA,NA,D,3,1,2591204.819,265,2005,13,27.38,43.94
149092,Active,778377,NA,NA,D,2,1,6151044.579,78.95,2003,20,17.96,52.08
149093,Active,192415,NA,NA,D,3,1,1371201.653,96.95,2004,40,4.48,10.99
149094,Active,648210,NA,NA,D,4,1,5073656.433,169,2004,23,4.49,12.15
149095,Active,909417,NA,NA,D,4,1,1658457.049,39.95,2005,21,4,15.99
149096,Active,147618,NA,NA,D,3,1,169965.2088,84.95,2011,71,12.14,28.69
149097,Active,620075,NA,NA,D,2,1,1322007.528,69.95,2005,50,4,44.81
149098,Active,912547,NA,NA,D,2,1,1077985.695,49.95,1998,24,4.23,39.81
149099,Active,660648,NA,NA,D,13,1,250946.6238,37,2013,59,8.63,16.99
149100,Active,606788,NA,NA,D,12,1,453439.9888,33,2009,106,4,11.99
149101,Active,789656,NA,NA,D,3,1,877908.095,43.95,2007,50,3.99,4.2
149102,Active,2723080,NA,NA,D,4,1,489210.2838,81,2005,28,7.39,43.6
149103,Active,2052355,NA,NA,D,3,1,947215.7075,49.95,2011,24,7.29,18.3
149104,Active,652808,NA,NA,D,1,0,895858.3325,88.95,2010,23,9.54,52.6
149105,Active,740408,NA,NA,D,2,1,2218911.095,63.33,2006,48,3.99,22.85
149106,Active,170222,NA,NA,S,9,1,189285.1163,169.95,2011,46,19.32,53.99
149107,Active,51889,NA,NA,D,9,1,156177.1013,219.95,2011,57,8.63,24.99
149108,Active,170218,NA,NA,D,9,1,598678.7425,219.95,2011,65,4.97,25.98
149109,Active,179134,NA,NA,D,8,1,1796131.886,81.95,2008,44,3.99,8.99
149110,Active,182999,NA,NA,D,7,1,613915.7288,149.95,2006,78,4,36.5
149111,Active,118546,NA,NA,D,12,1,114434.9113,104.4,2006,35,10.58,56.5
149112,Active,285942,NA,NA,D,11,1,712464.3725,91,2003,48,4.12,33.74
149113,Active,1491994,NA,NA,D,3,1,2971219.644,99.5,2006,20,6.98,53.98
149114,Active,603326,NA,NA,D,3,1,788598.8075,49.95,2008,51,4,50.26
149115,Active,55712,NA,NA,D,8,1,1613250.004,55.4,2005,65,4,7.98
149116,Active,135619,NA,NA,D,3,1,282154.5213,39.95,2007,40,6.97,31.72
149117,Active,873896,NA,NA,D,2,1,1153789.241,602.99,2012,16,6.23,140.87
149118,Active,520844,NA,NA,D,5,1,1145244.613,324.99,2007,19,10.69,19.64
149119,Active,624396,NA,NA,D,2,1,482537.5763,32.95,2008,44,11.34,22.8
149120,Active,166897,NA,NA,D,1,0,352559.6713,49.95,2005,48,4,10.7
149121,Active,113956,NA,NA,S,1,0,835561.5875,142,1999,45,4,119.8
149122,Active,678070,NA,NA,D,2,1,561662.4113,23.95,2005,55,5.21,11.61
149123,Active,527303,NA,NA,D,3,1,881003.5975,84.95,2006,68,4,13.99
149124,Active,2664022,NA,NA,D,2,1,3585682.055,194.99,1997,23,5.86,49.47
149125,Active,899491,NA,NA,D,2,1,2226039.053,60,1991,11,36.76,82.1
149126,Active,170083,NA,NA,S,13,1,325048.835,184.95,2011,34,23.99,83.65
149127,Active,609208,NA,NA,D,4,1,2401640.245,99.95,2007,27,4.46,12.99
149128,Active,55836,NA,NA,D,3,1,1595238.888,154,2006,28,4.74,47.99
149129,Active,53158,NA,NA,D,10,1,21313.70375,250,2011,137,6.31,23.89
149130,Active,875764,NA,NA,D,3,1,1000226.036,13.99,2006,53,3.5,13.99
149131,Active,60553,NA,NA,D,8,1,1264988.111,136.25,2005,64,4.05,24.99
149132,Active,539397,NA,NA,S,5,1,10596.4525,196.6,2013,78,14.72,58.98
149133,Active,633785,NA,NA,D,6,1,304792.4513,169.67,2012,30,16.29,34.75
149134,Active,60716,NA,NA,D,4,1,1789791.963,166.67,2006,30,4.34,8.77
149135,Active,52831,NA,NA,D,6,1,1603538.909,155.95,2006,69,3.78,31.91
149136,Active,877731,NA,NA,D,6,1,381626.955,13.99,2003,38,5.55,41.2
149137,Active,908485,NA,NA,D,2,1,805716.2788,95,2009,17,11.09,160.62
149138,Active,416387,NA,NA,D,2,1,1897166.253,0,2005,49,4,123.01
149139,Active,54593,NA,NA,D,4,1,872041.5375,18.98,2007,130,4,7.99
149140,Active,182662,NA,NA,D,6,1,1397860.768,62.91,2002,56,4,24.95
149141,Active,290955,NA,NA,D,8,1,301033.3338,267.95,2008,29,13.77,112.34
149142,Active,2618833,NA,NA,D,6,1,302862.7375,109.95,1996,21,4.82,64.13
149143,Active,565963,NA,NA,D,3,1,2677254.074,35.33,2002,17,19.97,52.99
149144,Active,221716,NA,NA,S,5,1,610771.6475,69.95,2001,14,5.89,6.03
149145,Active,638433,NA,NA,D,5,1,2039004.134,59.95,2009,18,14.12,58.25
149146,Active,121002,NA,NA,D,2,1,2431228.97,51.6,1997,19,4.44,72.25
149147,Active,541248,NA,NA,D,5,1,210711.5963,46,2011,90,4.76,12.34
149148,Active,154013,NA,NA,D,4,1,823968.7975,13.99,2009,106,4,22.43
149149,Active,563651,NA,NA,D,3,1,1449140.309,38.44,2005,66,4,33.97
149150,Active,870916,NA,NA,D,5,1,360618.0625,130.95,2007,22,4,65.89
149151,Active,182844,NA,NA,D,4,1,976660.9738,75.95,2003,34,4,13.49
149152,Active,54036,NA,NA,D,5,1,1941546.889,78.67,2006,78,3.98,9.49
149153,Active,57939,NA,NA,D,1,0,1782670.88,49.95,2006,40,4,5.99
149154,Active,864722,NA,NA,D,4,1,37917.2825,105,2014,143,6.84,22.47
149155,Active,57938,NA,NA,D,3,1,84490.835,89,2011,127,4,9.99
149156,Active,57937,NA,NA,D,2,1,824720.305,72.95,2008,94,4,10.98
149157,Active,193309,NA,NA,D,3,1,452829.89,47,2002,64,4,46.51
149158,Active,198091,NA,NA,D,2,1,621811.9763,85.84,2010,34,5.42,82.35
149159,Active,876774,NA,NA,D,3,1,536160.5988,84.2,2006,43,7.44,52.64
149160,Active,199051,NA,NA,D,1,0,2199798.946,69.95,2001,28,4,44.74
149161,Active,617445,NA,NA,D,2,1,47681.36875,53,2002,33,6,0
149162,Active,3604079,NA,NA,D,11,1,916664.95,47.95,1900,18,6.22,33.47
149163,Active,832154,NA,NA,D,3,1,1022142.584,79,2001,25,21.27,47.98
149164,Active,3151363,NA,NA,D,7,1,8035939.296,115,2002,13,5.89,83.27
149165,Active,924253,NA,NA,S,4,1,16382.66375,69.95,2015,58,16.57,33.99
149166,Active,56243,NA,NA,D,3,1,3110803.993,69.5,1994,22,4.48,45.94
149167,Active,54028,NA,NA,D,10,1,691530.5413,139,2001,80,5.87,22.98
149168,Active,192849,NA,NA,D,1,0,3363360.303,65.95,2002,40,4.08,16.29
149169,Active,676567,NA,NA,S,0,0,418140.8225,25.95,2004,56,4.7,23.94
149170,Active,1456113,NA,NA,D,2,1,2164876.475,204.53,2014,18,6.71,155.31
149171,Active,146988,NA,NA,D,5,1,1098424.858,99.95,2004,28,8.89,21.99
149172,Active,118941,NA,NA,D,2,1,96466.72875,42.95,2007,67,4.13,40.99
149173,Active,617975,NA,NA,D,2,1,715633.835,39.95,2009,34,6.53,22.99
149174,Active,527278,NA,NA,D,3,1,1708126.098,85,2008,22,18.85,49.5
149175,Active,778894,NA,NA,D,2,1,3726774.319,53.25,2001,27,4,8.97
149176,Active,61181,NA,NA,D,2,1,1279114.058,94.95,2004,49,4,22.09
149177,Active,147525,NA,NA,D,3,1,305470.7975,120,2008,63,6.05,33.99
149178,Active,527274,NA,NA,D,3,1,77098.345,69.95,2011,68,7.47,34.94
149179,Active,249159,NA,NA,D,2,1,1075664.58,62.95,2007,54,4,12.99
149180,Active,609561,NA,NA,D,2,1,2037085.513,43.95,2005,19,4,16.99
149181,Active,54681,NA,NA,D,5,1,1264434.798,76.95,2005,116,4,8.99
149182,Active,297801,NA,NA,D,3,1,185608.525,35,2009,37,17.77,48.99
149183,Active,874087,NA,NA,D,2,1,2703051.081,65.67,2005,52,7.48,62.29
149184,Active,203785,NA,NA,D,2,1,672176.6488,99.95,2005,76,4.57,35.19
149185,Active,294831,NA,NA,D,2,1,619483.9988,124,2007,34,6.68,39.74
149186,Active,200678,NA,NA,D,2,1,2275296.353,45.26,2003,26,4.13,29.88
149187,Active,389615,NA,NA,D,1,0,1159135.889,92.95,2010,35,4,43.98
149188,Active,591341,NA,NA,D,3,1,1883123.905,200.95,2004,32,4,17.97
149189,Active,788085,NA,NA,S,1,0,1436123.193,87.95,1999,36,6.47,49.01
149190,Active,235135,NA,NA,D,4,1,617449.5138,39.95,2010,84,4,21.58
149191,Active,2414594,NA,NA,D,1,0,18486.985,19.95,1977,90,7.93,12.73
149192,Active,192897,NA,NA,D,11,1,1002907.959,106.95,2003,38,4,23.98
149193,Active,118786,NA,NA,D,2,1,1510791.281,37,1996,27,6.93,33.99
149194,Active,905657,NA,NA,D,2,1,1336313.563,41,1999,26,13.85,79.01
149195,Active,200189,NA,NA,D,4,1,555056.2625,102.95,2006,63,4,5.49
149196,Active,2648300,NA,NA,D,4,1,1352480.341,26.95,1998,29,13.89,74.21
149197,Active,2667111,NA,NA,D,0,0,327919.1113,49.95,1969,77,4.93,23.99
149198,Active,52652,NA,NA,D,11,1,460624.0625,252.95,2010,35,10.34,73.97
149199,Active,53198,NA,NA,D,6,1,2113473.344,15.99,2004,23,4,47.99
149200,Active,625361,NA,NA,D,2,1,692231.53,43.95,2007,34,4.98,34.35
149201,Active,217345,NA,NA,D,3,1,177614.8088,36,2011,37,13.64,53.57
149202,Active,569658,NA,NA,S,6,1,1191921.121,99.95,1999,40,4,36.27
149203,Active,177733,NA,NA,D,7,1,445567.495,128.95,2003,29,6.85,114.29
149204,Active,868146,NA,NA,D,2,1,790238.03,45,1988,23,6.19,70.19
149205,Active,157014,NA,NA,D,0,0,894281.3138,39.95,2005,25,23.93,33.65
149206,Active,127582,NA,NA,D,4,1,97942.84625,63.95,2009,76,4.78,21.99
149207,Active,555584,NA,NA,D,3,1,542974.075,55.95,2006,62,4,23.99
149208,Active,289743,NA,NA,D,2,1,4867779.954,138,2005,14,4,48.47
149209,Active,157251,NA,NA,D,2,1,1433905.519,35.95,2005,33,4,30.74
149210,Active,665549,NA,NA,D,2,1,483199.4175,46.95,2010,53,10.11,16.79
149211,Active,616882,NA,NA,S,1,0,411283.6513,44.95,2002,38,6.69,19.98
149212,Active,607231,NA,NA,S,6,1,1400535.646,49.6,2002,36,4.34,19.99
149213,Active,117269,NA,NA,D,8,1,625756.185,28.2,2005,28,4.4,13.99
149214,Active,621315,NA,NA,D,9,1,148420.4613,38.6,2011,32,20.68,31.2
149215,Active,108228,NA,NA,D,2,1,1100450.748,88.75,2006,48,4,15.64
149216,Active,235137,NA,NA,D,7,1,36286.50625,58.5,2011,59,12.92,28.68
149217,Active,644586,NA,NA,D,6,1,257111.6375,47.22,2012,44,19.29,37.49
149218,Active,203489,NA,NA,D,4,1,248929.8763,95,2002,18,23.74,70.77
149219,Active,57021,NA,NA,D,10,1,32622.12125,186.6,2010,56,15.98,114.75
149220,Active,57020,NA,NA,S,8,1,89349.52875,110.2,2004,147,4,22.74
149221,Active,57019,NA,NA,D,9,1,24270.18125,167.2,2007,107,7.3,41.33
149222,Active,591363,NA,NA,D,1,0,546314.42,124.95,2002,74,4,8.49
149223,Active,917291,NA,NA,D,4,1,1303921.46,61.95,2000,56,4,23.99
149224,Active,607783,NA,NA,D,5,1,262605.4075,59.95,2004,75,4,16.78
149225,Active,911222,NA,NA,D,0,0,1628195.029,60,1996,24,4.53,73.69
149226,Active,616364,NA,NA,D,1,0,172581.4338,39.99,2012,91,9.97,22.99
149227,Active,632133,NA,NA,D,1,0,295627.0863,44.99,2012,56,8.65,13.88
149228,Active,623388,NA,NA,D,1,0,132919.535,49.99,2012,48,11.16,28.97
149229,Active,614359,NA,NA,D,1,0,566521.7325,59.99,2004,88,4,20.91
149230,Active,3012278,NA,NA,D,1,0,1171506.445,42.45,1993,24,7.63,71.07
149231,Active,863261,NA,NA,D,2,1,1611445.433,39.99,2005,69,4,8.99
149232,Active,185981,NA,NA,D,4,1,52067.3975,54.99,2008,68,8.87,26.88
149233,Active,185945,NA,NA,D,3,1,1361979.015,49.99,2005,74,4,9.99
149234,Active,641539,NA,NA,D,1,0,552402.6838,34.99,2009,31,4,17.75
149235,Active,741059,NA,NA,D,3,1,424253.465,34.99,2008,42,4,18.98
149236,Active,621931,NA,NA,D,4,1,83455.225,44.99,2011,52,11.99,27.46
149237,Active,527244,NA,NA,D,3,1,633439.9375,44.99,2010,45,7.6,23.98
149238,Active,2036573,NA,NA,D,2,1,1043846.591,44.99,2007,30,4,12.79
149239,Active,599112,NA,NA,D,3,1,1228376.039,34.99,2007,57,4,6.39
149240,Active,545206,NA,NA,D,2,1,213201.5425,44.99,2010,46,4.85,20.56
149241,Active,1826324,NA,NA,D,7,1,733253.5188,71.95,2013,36,8.19,21.01
149242,Active,174603,NA,NA,D,3,1,3966955.373,75,1999,24,4.82,46.21
149243,Active,200569,NA,NA,D,3,1,907304.9925,115.95,2010,36,4.04,33.99
149244,Active,200280,NA,NA,D,2,1,5948249.405,79.95,2006,11,4.99,22.98
149245,Active,294826,NA,NA,D,2,1,730310.3313,52.95,2005,90,4,12.98
149246,Active,295828,NA,NA,D,5,1,147759.8088,70,2009,58,6.75,23.98
149247,Active,3264139,NA,NA,D,5,1,1461537.946,93.8,2001,48,14.51,85.7
149248,Active,569474,NA,NA,D,1,0,433491.3538,374.95,2002,47,6.84,34.82
149249,Active,552102,NA,NA,D,4,1,253742.565,172.6,2001,64,6.27,61.51
149250,Active,703677,NA,NA,D,5,1,1083890.864,123.2,2001,33,9.76,68.02
149251,Active,549980,NA,NA,D,5,1,419289.505,97.11,2001,32,15.99,60
149252,Active,2561354,NA,NA,D,4,1,1900734.433,367.46,1982,17,4.59,57.69
149253,Active,200583,NA,NA,D,7,1,549820.0538,132.95,2011,67,4,5.85
149254,Active,2866347,NA,NA,D,2,1,705799.3925,62,2000,41,6.54,83.63
149255,Active,53983,NA,NA,D,6,1,5731.3175,125,2011,768,6.6,17.99
149256,Active,761287,NA,NA,D,3,1,3361373.201,50.49,2004,21,4.19,45.1
149257,Active,620770,NA,NA,D,10,1,331788.3075,66.4,2010,44,4,50.86
149258,Active,538449,NA,NA,S,14,1,28755.03375,214.25,2012,92,17.99,76.54
149259,Active,608574,NA,NA,D,4,1,1956752.658,104.95,2000,23,4.79,21.08
149260,Active,51434,NA,NA,D,11,1,636909.7338,23.98,2006,46,4.58,23.49
149261,Active,362320,NA,NA,D,2,1,2772272.175,59.95,2004,16,6.39,64.01
149262,Active,174822,NA,NA,D,2,1,879122.8313,90,2001,22,6.39,47.26
149263,Active,210832,NA,NA,S,4,1,874056.9075,75,2000,57,4,33.98
149264,Active,613538,NA,NA,S,0,0,330855.535,114.75,2002,95,4,8.88
149265,Active,538514,NA,NA,S,10,1,21851.91875,270.5,2013,72,31.26,99.99
